name
Steve Harvey
Hill Harper
Corey Hawkins
D.L. Hughley
Dorian Harewood
Kadeem Hardison
Jackee Harry
Brian Tyree Henry
Telma Hopkins
Tiffany Haddish
Cory Hardrict
Kene Holliday
André Holland
Kevin Hart
Arsenio Hall
Pooch Hall
Regina Hall
Vondie Curtis-Hall
Sherman Hemsley
Darrin Henson
Taraji P. Henson
Russell Hornsby
Omari Hardwick
Terrance Howard
Dennis Haysbert
Isaac Hayes
Lloyd Haynes
William Jackson Harper
Robert Hooks
Gregory Hines
Marques Houston
Whitney Houston
Paige Hurd
Ernie Hudson
Jennifer Hudson
Rex Ingram
Inspectah Deck
Ida B. Wells
Brandon T. Jackson
Janet Jackson
Jermaine Jackson
La Toya Jackson
Michael Jackson
Paris Jackson
Samuel L. Jackson
Michael B. Jordan
Skai Jackson
Trevor Jackson
Jackson family
Lawrence Hilton-Jacobs
Ralph Johnson
Raymond St. Jacques
Jazze Pha
Bryton James
Jay-Z
Roy Jones Jr.
Duane Jones
Rashida Jones
Tamala Jones
Ja Rule
April Parker Jones
Anne-Marie Johnson
Dwayne Johnson
Rafer Johnson
Orlando Jones
James Earl Jones
Nadji Jeter
Barry Jenkins
"Larry ""Flash"" Jenkins"
Terrence Jenkins
Kristoff St. John
LL Cool J
Chaka Khan
R. Kelly
Jim Kelly
Khujo
Malcolm David Kelley
Killer Mike
Keegan-Michael Key
Wiz Khalifa
Christel Khalil
Kool G Rap
Aja Naomi King
Regina King
Kap G
Eartha Kitt
KRS-One
Gladys Knight
The Kidd Creole
Boris Kodjoe
Lenny Kravitz
Zoe Kravitz
Patti LaBelle
Phil LaMarr
Ted Lange
Tina Lifford
Sanaa Lathan
Jacob Latimore
Martin Lawrence
Scott Lawrence
Bianca Lawson
Lauren London
Sharon Leal
Spike Lee
John Legend
Harry Lennix
Dawnn Lewis
Phill Lewis
Jenifer Lewis
Tommy Lister Jr.
Darlene Love
Loni Love
Lord Jamar
Ludacris
Lil Jon
Anthony Mackie
Method Man
David Mann
Tamela Mann
Mannie Fresh
John Marriott
Don Marshall
William Marshall
Jesse L. Martin
Marsai Martin
Tisha Campbell-Martin
Vincent Mason
Christopher Massey
Kyle Massey
Masta Killa
Yahya Abdul-Mateen II
Al Matthews
Chi McBride
Darius McCrary
Shane Paul McGhie
Brian McKnight
Tim Meadows
"Meghan, Duchess of Sussex"
Melle Mel
Kelvin Mercer
Draya Michele
Windell Middlebrooks
Omar Benson Miller
Wentworth Miller
Daryl Mitchell
Jason Mitchell
Monica
Victoria Monét
Paul Mooney
Juanita Moore
Shemar Moore
Debbi Morgan
Tracy Morgan
Garrett Morris
Greg Morris
Lamorne Morris
Joe Morton
Phil Moore
Charlie Murphy
Eddie Murphy
Ali Shaheed Muhammad
Lou Myers
Niecy Nash
Tariq Nasheed
Naturi Naughton
Nichelle Nichols
Nelly
Maidie Norman
Normani
Brandy Norwood
Bill Nunn
Jeffrey Osborne
Patrice O'Neal
Shaquille O'Neal
LaWanda Page
Keke Palmer
John Paris
Kyla Pratt
Allen Payne
Jo Marie Payton
Pete Rock
Tyler Perry
Melvin Van Peebles
Holly Robinson Peete
Brock Peters
Khary Payton
Angel Parker
Nicole Ari Parker
Teyonah Parris
Paula Patton
Jordan Peele
Nathan Pelle
Paul Pena
Madison Pettis
Wendell Pierce
Jay Pharoah
Glenn Plummer
Clifton Powell
Billy Preston
J. A. Preston
Prince
Joan Pringle
Richard Pryor
Q-Tip
Questlove
Queen Latifah
Issa Rae
Dianne Reeves
Marion Ramsey
Gina Ravera
Lou Rawls
Gene Anthony Ray
Lance Reddick
Della Reese
Rakim
Daphne Maxwell Reid
Chance The Rapper
Tim Reid
Corey Reynolds
James Reynolds
Ving Rhames
Rihanna
Naya Rivera
Tequan Richmond
Little Richard
LaTanya Richardson
Kevin Michael Richardson
Sam Richardson
Lionel Richie
Lauren Ridloff
Leonard Roberts
Paul Robeson
Bumper Robinson
Charlie Robinson
Craig Robinson
Jimmy Robinson
Leon Robinson
Matt Robinson
Roger Robinson
Raekwon
Smokey Robinson
Chris Rock
Timmie Rogers
RZA
Roxie Roker
Joseph Simmons
Esther Rolle
Howard Rollins
Anika Noni Rose
Diana Ross
Evan Ross
Tracee Ellis Ross
Victoria Rowell
Richard Roundtree
RuPaul
Nipsey Russell
Trevante Rhodes
Sisqo
Zoe Saldana
Amanda Seales
Isabel Sanford
Brandon Scott
Beanie Sigel
Yara Shahidi
Tupac Shakur
Sherri Shepherd
O. J. Simpson
Sadat X
Sinbad
John Singleton
IronE Singleton
Slick Rick
Isaac C. Singleton Jr.
Bubba Smith
Brian Michael Smith
Jada Pinkett Smith
Jaden Smith
Will Smith
Willow Smith
Jussie Smollett
J. B. Smoove
Wesley Snipes
Sonja Sohn
Jordin Sparks
Octavia Spencer
Bern Nadette Stanis
Woody Strode
Tika Sumpter
Wanda Sykes
Jessica Szohr
Carly Simon
Larenz Tate
Mr. T
Meshach Taylor
T.I.
Nathaniel Taylor
Ron Taylor
Lynne Thigpen
David Jude Jolicoeur
Cora Ann Pair Thomas
T-Mo
Leon Thomas III
Treach
Michelle Thomas
Tony Yayo
Ernest Lee Thomas
Kenan Thompson
Tony Todd
Berlinda Tolbert
Chris Tucker
Glynn Turman
The Game
Tina Turner
"Tyler, the Creator"
Blair Underwood
Sheryl Underwood
Usher
Courtney B. Vance
Ben Vereen
Vin Rock
Reginald VelJohnson
Eugene Wilde
Jimmie Walker
Bill Walker
Stevie Wonder
Vincent M. Ward
Malcolm-Jamal Warner
Dionne Warwick
Denzel Washington
Isaiah Washington
John David Washington
Kerry Washington
Marlon Wayans
Damon Wayans
Damon Wayans Jr.
Shawn Wayans
Lil Wayne
Carl Weathers
Forest Whitaker
Charles Malik Whitfield
Lynn Whitfield
Jaleel White
Billy Dee Williams
Deniece Williams
Clarence Williams III
Gary Anthony Williams
Hal Williams
Kellie Shanygne Williams
Michael K. Williams
Tyler James Williams
Vanessa Williams
Fred Williamson
Mykelti Williamson
Larry Wilmore
Rutina Wesley
Debra Wilson
Demond Wilson
Flip Wilson
Nancy Wilson
Reno Wilson
Theodore Wilson
Yvette Wilson
Paul Winfield
Oprah Winfrey
Jeffrey Wright
Samuel E. Wright
John Witherspoon
Alfre Woodard
Verdine White
Yo-Yo
Lee Thompson Young
Young Buck
Romare Bearden
Allen 'Big Al' Carter
Rosetta DeBerardinis
Cheryl Derricotte
Sam Gilliam
Barkley L. Hendricks
Nestor Hernandez
Suzanne Jackson
Jacob Lawrence
Percy Martin
Evangeline Montgomery
Norman Parish
Jefferson Pinder
Susan Smith-Pinelo
Renee Stout
Lou Stovall
Alma Thomas
Carrie Mae Weems
Kehinde Wiley
Wilmer Wilson IV
Michael P. Anderson
Guion Bluford
Charles Bolden
Robert Curbeam
Alvin Drew
Victor J. Glover
Frederick D. Gregory
Bernard A. Harris Jr.
Robert Henry Lawrence Jr.
Joan Higginbotham
Mae Jemison
Leland D. Melvin
Ronald McNair
Robert Satcher
Winston E. Scott
Stephanie Wilson
Kimberly Clarice Aiken
Karen Alexander
K. D. Aubert
J. Alexander
Deshauna Barber
Dorothea Church
Pat Cleveland
Lynnette Cole
Bruce Darnell
Jordan Emanuel
Tomiko Fraser
Lakita Garth
Carole Gist
Quiana Grant
Shauntay Hinton
Tanisha Harper
Chanel Iman
Cheslie Kryst
Kenya Moore
Kara McCullough
Nana Meriwether
Sofia Richie
Chelsi Smith
Kimora Lee Simmons
Darine Stern
Renee Tenison
Jasmine Sanders
Eva Marcille
Katrina Adams
Koby Altman
Anucha Browne Sanders
Pinball Clemons
Dell Demps
Joe Dumars
Wayne Embry
Rube Foster
Rod Higgins
Billy Hunter
Al Haymon
Michael Huyghue
Stu Jackson
Magic Johnson
Michael Jordan
Billy King
Don King
Billy Knight
Billy McKinney
Steve Mills
Ozzie Newsome
Jerry Reese
Alton Abraham
Wally Amos
Donna Auguste
Leonard C. Bailey
LaVar Ball
Christiana Carteaux Bannister
ASAP Bari
Andre Barnett
Sarah Bickford
Dave Bing
Chris Brown
Herman Cain
Demmette Guidry
Kerry S. Harris
Robert L. Johnson
Lisa S. Jones
Walter P. Lomax Jr.
Mary Ellen Pleasant
Henry A. Tandy
Vertner Woodson Tandy
Madam C. J. Walker
Gertrude Pocte Geddes Willis
Charles Burnett
Ernest Dickerson
James E. Hinton
Arthur Jafa
Kira Kelly
Jessie Maple
Janks Morton
Malik Hassan Sayeed
Bradford Young
Ralph Abernathy
Muhammad Ali
Ella Baker
James Baldwin
Marion Barry
Daisy Bates
Mary McLeod Bethune
James Bevel
Sojourner Truth
Gloria Blackwell
Unita Blackwell
W. E. B. Du Bois
Julian Bond
Ruby Bridges
Ralph Bunche
Beatrice Morrow Cannady
Bunchy Carter
Jeannette Carter
Julius L. Chambers
Fannie Lee Chaney
James Chaney
Shirley Chisholm
Xernona Clayton
Septima Poinsette Clark
Eldridge Cleaver
Kathleen Cleaver
Charles E. Cobb Jr.
John Conyers
Vivian E. J. Cook
Marvel Cooke
Annie Lee Cooper
Dorothy Cotton
Claudette Colvin
Elijah Cummings
Angela Davis
Doris Derby
Frederick Douglass
Marian Wright Edelman
Charles Evers
Medgar Evers
Myrlie Evers-Williams
James L. Farmer Jr.
Walter E. Fauntroy
Sarah Mae Flemming
James Forman
C. L. Franklin
Elizabeth Freeman
Frankie Muse Freeman
Fred Gray
Vincent Harding
Curtis W. Harris
Fannie Lou Hamer
Fred Hampton
Lorraine Hansberry
Robert Hayling
Lola Hendricks
Aaron Henry
Dorothy Height
Benjamin Hooks
Lena Horne
Elbert Howard
T. R. M. Howard
Bobby Hutton
George Jackson
Jesse Jackson
Jimmie Lee Jackson
Mahalia Jackson
Richie Jean Jackson
T. J. Jemison
James Weldon Johnson
Clarence B. Jones
Barbara Jordan
Vernon Jordan
A. D. King
Alveda King
Bernice King
Coretta Scott King
Dexter King
Martin Luther King III
Martin Luther King Jr.
Martin Luther King Sr.
Alberta Williams King
Yolanda King
Bernard Lafayette
Sarah Willie Layton
James Lawson
John Lewis
Joseph Lowery
Julius Lester
Conrad Lynn
Thurgood Marshall
Benjamin Mays
Franklin McCain
Floyd McKissick
James Meredith
Anne Moody
Harry T. Moore
Harriette Moore
Amzie Moore
Bob Moses
Elijah Muhammad
Pauli Murray
Diane Nash
Huey P. Newton
Denise Nicholas
Nellie B. Nicholson
E. D. Nixon
James Orange
Rosa Parks
James Peck
Adam Clayton Powell Jr.
Gloria Johnson-Powell
Lincoln Ragsdale
A. Philip Randolph
George Raymond
George Raymond Jr.
Frederick D. Reese
Gloria Richardson
David Richmond
Amelia Boynton Robinson
Jackie Robinson
Jo Ann Robinson
Bayard Rustin
Josephine St. Pierre Ruffin
Cleveland Sellers
Betty Shabazz
Al Sharpton
Charles Sherrod
Fred Shuttlesworth
Nina Simone
Mavis Staples
Charles Kenzie Steele
Charles Steele Jr.
Harriet Tubman
Samuel Wilbert Tucker
C. T. Vivian
Wyatt Tee Walker
Booker T. Washington
Cornel West
Roy Wilkins
Hosea Williams
Robert F. Williams
Malcolm X
Andrew Young
Whitney Young
Sammy Younge Jr.
Barack Obama
Kamala Harris
Clarence Thomas
Archie Alexander
David Paterson
Deval Patrick
P.B.S. Pinchback
Douglas Wilder
Perry B. Jackson
Valerie Jarrett
Al Roker
Ed Bradley
James Brown
Victor Blackwell
Cari Champion
Ta-Nehisi Coates
Sway Calloway
Elle Duncan
Harris Faulkner
Bryant Gumbel
Charlamagne tha God
Greg Gumbel
Nia-Malika Henderson
Lester Holt
Marc Lamont Hill
Jemele Hill
Jay Harris
Omar Jimenez
Jason Johnson
Van Jones
Sheinelle Jones
Gayle King
Don Lemon
Craig Melvin
Curt Menefee
Michelle Miller
Roland Martin
Zerlina Maxwell
Sophia A. Nelson
Candace Owens
Rob Parker
Leonard Pitts
April Ryan
Eugene Robinson
Max Robinson
Angela Rye
Omari Salisbury
David Swerdlick
Bernard Shaw
Sara Sidner
Michael Smith
Stuart Scott
Stephen A. Smith
Symone Sanders
Bakari Sellers
Fredricka Whitfield
Kristen Welker
Michael Wilbon
Jason Whitlock
Robert Sengstacke Abbott
Raymond Pace Alexander
Sadie Tanner Mossell Alexander
Anita L. Allen
Helen Elsie Austin
Ferdinand Lee Barnett
Derrick Bell
Tom Bradley
Roland Burris
Eunice Carter
William Calvin Chase
Laura Coates
Johnnie Cochran
William Thaddeus Coleman Jr.
Mo Cowan
Christopher Darden
Artur Davis
Gordon Davis
James Dean
Carl E. Douglas
B. Kwaku Duren
Larry Elder
Keith Ellison
Karen Freeman-Wilson
Walter A. Gordon
Al Green
A. Leon Higginbotham Jr.
Anita Hill
Curtis Hill
Eric Holder
Sunny Hostin
Jeh Johnson
Eddie Jordan
Florynce Kennedy
Leondra Kruger
Reginald Lewis
William H. Lewis
Lori Lightfoot
Loretta Lynch
Thurgood Marshall Jr.
Wade H. McCree
Robert Morris
Constance Baker Motley
Ronald Noble
Charlotte E. Ray
Terri Sewell
Bryan Stevenson
Jordan A. Thomas
Larry Thompson
Mel Watt
Tony West
Richard Allen
Thea Bowman
Alexander Crummell
Henriette DeLille
Louis Farrakhan
Henry Highland Garnet
Julia Greeley
Wilton Gregory
Mother Mary Lange
Warith Deen Mohammed
Augustus Tolton
Pierre
T. D. Jakes
Ron Allen
Elizabeth Alexander
Amiri Baraka
Gwendolyn B. Bennett
Arna Bontemps
Gwendolyn Brooks
Lucille Clifton
Jayne Cortez
Katherine Jackson
Countee Cullen
Frank Marshall Davis
Samuel R. Delany
Paul Laurence Dunbar
Ralph Ellison
Nikki Giovanni
Alex Haley
Frances Harper
Yona Harvey
Robert Hayden
Gil Scott-Heron
Langston Hughes
Erica Hunt
Zora Neale Hurston
Nella Larsen
Brent Leggs
Alain LeRoy Locke
Toni Morrison
Walter Mosley
Walter Dean Myers
Marilyn Nelson
Pat Parker
Kevin Powell
Ishmael Reed
Shawn Stewart Ruff
Sonia Sanchez
Patricia Smith
Tracy K. Smith
Ntozake Shange
Natasha Trethewey
Alice Walker
Margaret Walker
Dorothy West
Phillis Wheatley
Colson Whitehead
John Edgar Wideman
Harriet E. Wilson
Richard Wright
Al Young
Kevin Young
Aaliyah
Johnny Ace
Armenta Adams
Arthur Adams
Johnny Adams
Yolanda Adams
Nat Adderley
Cannonball Adderley
Jhene Aiko
Akon
Sasha Allen
Luther Allison
Cat Anderson
Ivie Anderson
Louis Armstrong
Billy Boy Arnold
Dorothy Ashby
Roy Ayers
Ayo & Teo
Ashanti
Cardi B
Babyface
Anthony Brown
Erykah Badu
Kim Burrell
Lil Baby
Mildred Bailey
Pearl Bailey
Josephine Baker
Lavern Baker
Azealia Banks
Dave Bartholomew
Florence Ballard
Count Basie
Swizz Beatz
Sidney Bechet
Madeline Bell
Carey Bell
Eric Benet
Denee Benton
Chuck Berry
Frankie Beverly
Cindy Birdsong
Mykki Blanco
Bobby Bland
Blind Blake
Art Blakey
Mary J. Blige
Joe Budden
Lucille Bogan
Buddy Bolden
Bobby Bradford
Charles Bradley
Tamar Braxton
Traci Braxton
Trina Braxton
Dee Dee Bridgewater
Bobby Brown
Charles Brown
Chuck Brown
Clifford Brown
"Oscar Brown, Jr"
"Elbridge ""Al"" Bryant"
Solomon Burke
Metro Boomin
Jerry Butler
Rich Boy
Soulja Boy
Donald Byrd
B.o.B
Bow Wow
Boosie Badazz
C-Murder
Cassidy
Doja Cat
Erica Campbell
Tina Campbell
2 Chainz
Cam'ron
Benny Carter
Betty Carter
Ron Carter
Shawn Carter
Tracy Chapman
Paul Chambers
Chubby Checker
Cyrus Chestnut
Charlie Christian
Milan Christopher
Blac Chyna
Ciara
Robert Cray
Otis Clay
Eddy Clearwater
Clarence Clemons
James Cleveland
George Clinton
Keyshia Cole
Ornette Coleman
Daryl Coley
Albert Collins
Bootsy Collins
Mitty Collier
Alice Coltrane
John Coltrane
Ravi Coltrane
Sam Cooke
James Cotton
Randy Crawford
J. Cole
Kid Cudi
King Curtis
Evelyn Simpson Curenton
Chamillionaire
Roscoe Dash
Miles Davis
Jimmy Dawkins
Mos Def
Famous Dex
Bo Diddley
Ricky Dillard
Willie Dixon
Johnny Dodds
"Warren ""Baby"" Dodds"
Young Dolph
Eric Dolphy
Donnis
Fats Domino
Lil Durk
Desiigner
Eazy-E
Dennis Edwards
Billy Eckstine
Roy Eldridge
Duke Ellington
Betty Everett
Faith Evans
Art Farmer
Mickey Fields
Ella Fitzgerald
Eddie Floyd
Kam Franklin
Kirk Franklin
Melvin Franklin
Lowell Fulson
Future
Fabolous
Flo Rida
Sonny Fortune
Jaime Foxx
Flavor Flav
Polo G
Slim Gaillard
Marvin Gaye
Gloria Gaynor
EST Gee
Dizzy Gillespie
Ginuwine
City Girls
GlokkNine
Ugly God
Benny Golson
Dexter Gordon
Berry Gordy
CeeLo Green
Thomasina Talley Greene
Johnny Griffin
Lil Gotit
Tee Grizzley
Childish Gambino
Gucci Mane
Gunna
Buddy Guy
Phil Guy
Andrew Hill
Adelaide Hall
Edmond Hall
Willie Hall
Halsey
Charles Hamilton
Chico Hamilton
Jimmy Hamilton
Lionel Hampton
Deitrick Haddon
Herbie Hancock
Donny Hathaway
Edward W. Hardy
Roy Hargrove
Damon Harris
Richie Havens
Coleman Hawkins
MC Hammer
Fred Hammond
Fletcher Henderson
Michael Henderson
Jimi Hendrix
Jon Hendricks
Nona Hendryx
G Herbo
Lauryn Hill
"Earl ""Fatha"" Hines"
Johnny Hodges
Billie Holiday
Jennifer Holliday
John Lee Hooker
Cissy Houston
Thelma Houston
Freddie Hubbard
Nipsey Hussle
Phyllis Hyman
H.E.R.
Koryn Hawthorne
Keri Hilson
James Ingram
Luther Ingram
Ronald Isley
Ice-T
Ray J
Stevie J
Bernard Jackson
Chuck Jackson
Freddie Jackson
Jackie Jackson
Jeremih
Marlon Jackson
Randy Jackson
Rebbie Jackson
Tito Jackson
Millie Jackson
Milt Jackson
Etta James
Rick James
Al Jarreau
BlocBoy JB
Young Joc
Booker T. Jones
Elvin Jones
Etta Jones
Hank Jones
Howard Jones
Quincy Jones
Louis Jordan
Steve Jordan
J. J. Johnson
Robert Johnson
Syl Johnson
Little Willie John
Charles Jenkins
Leroy Jenkins
Valerie June
Scott Joplin
Jadakiss
Lil Keed
Eddie Kendricks
Alicia Keys
Chief Keef
Kelis
R Kelly
Wynton Kelly
Khalid
Kehlani
Solange Knowles
Albert King
B.B. King
Ben E. King
Freddie King
Maxo Kream
Big L
Denise LaSalle
Bettye LaVette
Kendrick Lamar
John Larkin
Lynda Laurence
Lecrae
Huddie Ledbetter
Tasha Cobbs Leonard
Eddie Levert
Gerald Levert
Frankie Lyman
Swae Lee
Booker Little
Barbara Lynn
Cheryl Lynn
Lisa Lopes
Ledisi
Logic
Dej Loaf
Lil Uzi Vert
Lil Nas X
Lizzo
Lloyd
Young M.A
Mandisa
Christian McBride
Gene McDaniels
Donnie McClurkin
Betty McGlown
Joe McPhee
Remy Ma
Lee Michelle
Buddy Miles
Meek Mill
Stephanie Mills
Nicki Minaj
Blue Mitchell
Barbara Martin
Johnny Mathis
Curtis Mayfield
Taj Mahal
Hank Mobley
Thelonious Monk
Wes Montgomery
Melba Moore
Lee Morgan
Wanya Morris
Migos
Miguel
Janelle Monae
Mulatto
"Matt ""Guitar"" Murphy"
Mýa
Mario
Lil' Mo
Tech N9ne
Nas
Rico Nasty
Nathan Morris
Meshell Ndegeocello
Oliver Nelson
Art Neville
Aaron Neville
Cyril Neville
Charles Neville
"David ""Fathead"" Newman"
Ne-Yo
Jessye Norman
Queen Naija
Noname Gypsy
Frank Ocean
Odetta
Offset
Omarion
Charlie Parker
Ray Parker Jr.
Billy Paul
Scherrie Payne
Teddy Pendergrass
Wilson Pickett
Playboi Carti
Plies
Leontyne Price
Kelly Price
Charley Pride
Pharrell
Billy Porter
Rich Homie Quan
Quavo
DJ Quik
Raz-B
Sun Ra
Ma Rainey
Jimmy Reed
Louisiana Red
Trippie Redd
Otis Redding
Lil Reese
Martha Reeves
Roddy Ricch
Pretty Ricky
Teddy Riley
Minnie Riperton
Max Roach
Bill Robinson
Sylvia Robinson
ASAP Rocky
Nile Rodgers
Rick Ross
Sonny Rollins
Otis Rush
Patrice Rushen
David Ruffin
Jimmy Ruffin
Chance the Rapper
Rapsody
Kelly Rowland
Rocko
Rubi Rose
Pharoah Sanders
Marvin Sapp
Ruben Studdard
Saweetie
Shawn Stockman
Young Scooter
Jimmy Scott
Kierra Sheard
Pooh Shiesty
Wayne Shorter
Sisqó
Bessie Smith
Jimmy Smith
Big Sean
Magic Sam
Magic Slim
Memphis Slim
Horace Silver
Percy Sledge
Sly Stone
Donna Summer
Pink Sweats
Musiq Soulchild
Raphael Saadiq
Trey Songz
Marlena Shaw
Bobby Short
Billy Strayhorn
Travis Scott
Rae Sremmurd
Karen Clark Sheard
Keith Sweat
Southside
Tinashe
TLC
Rozonda Thomas
Pusha T
Tank
Art Tatum
Billy Taylor
Cecil Taylor
Koko Taylor
Clark Terry
Jean Terrell
Tammi Terrell
Bryson Tiller
Young Thug
T-Pain
Big Joe Turner
Ike Turner
Stanley Turrentine
McCoy Tyner
Tye Tribbett
Twista
Timbaland
Tyga
Luther Vandross
Sarah Vaughan
Cassie Ventura
Bobby V
Ethel Waters
Muddy Waters
Hezekiah Walker
Little Walter
Dinah Washington
Geno Washington
Grover Washington Jr.
Keenan Webb
Barry White
Maurice White
CeCe Winans
Andre Williams
Michelle Williams
Otis Williams
Paul Williams
Pharrell Williams
Tony Williams
Eddie Willis
Wesley Willis
Charlie Wilson
Gerald Wilson
Mary Wilson
Sonny Boy Williamson I
Sonny Boy Williamson II
Bill Withers
Tionne Watkins
"Johnny ""Guitar"" Watson"
Carl Weathersby
Junior Wells
Mary Wells
Kanye West
Ali-Ollie Woodson
Bobby Womack
Howlin' Wolf
Juice WRLD
Webbie
Fetty Wap
XXXTentacion
Xzibit
Yo Gotti
Lester Young
Hank Aaron
Tommie Aaron
Tommie Agee
Willie Aikens
Gary Alexander
Matt Alexander
Ted Alexander
Dick Allen
Greg Allen
Garvin Alston
George Altman
Garret Anderson
Marlon Anderson
Chris Archer
Harold Baines
Dusty Baker
Gene Baker
Dan Bankhead
Sam Bankhead
Ernie Banks
Willie Banks
Jesse Barfield
Kevin Bass
Earl Battey
Don Baylor
Tony Beasley
Tim Beckham
Albert Belle
Mookie Betts
Junius Bibbs
Jim Bibby
Joe Black
Paul Blair
Vida Blue
Barry Bonds
Bobby Bonds
Lyman Bostock
Daryl Boston
Michael Bourn
Mickey Bowers
Jackie Bradley Jr.
Phil Bradley
Glenn Braggs
Michael Brantley
Chet Brewer
Marshall Bridges
Lou Brock
Hubie Brooks
Domonic Brown
Jarvis Brown
Gates Brown
Willard Brown
Don Buford
Al Bumbry
Homer Bush
Byron Buxton
Lorenzo Cain
Mike Cameron
Roy Campanella
Chris Carter
Joe Carter
Nate Colbert
Vince Coleman
Cecil Cooper
Al Cowens
Carl Crawford
Willie Crawford
Eric Davis
Khris Davis
Mo'ne Davis
Rajai Davis
Tommy Davis
Willie Davis
Andre Dawson
Ian Desmond
Mike Devereaux
Chris Dickerson
Larry Doby
Al Downing
Dan Driessen
Elijah Dukes
Taylor Duncan
Shawon Dunston
Ray Durham
Leon Durham
Jermaine Dye
Jarrod Dyson
Don Eaddy
Mike Easler
Carl Edwards Jr.
Dock Ellis
Carl Everett
Leon Everitt
Eric Farris
Mike Felder
Cecil Fielder
Prince Fielder
Chone Figgins
Curt Flood
Cliff Floyd
George Foster
Dexter Fowler
Ron Gant
Ralph Garr
Amir Garrett
Cito Gaston
Bob Gibson
Jim Gilliam
Doug Glanville
Dwight Gooden
Brian Goodwin
Danny Goodwin
Tom Goodwin
Dee Gordon
Tom Gordon
Curtis Granderson
Mudcat Grant
